,product_id,category,class,closure,color,dry_clean_only,embellishment,exposure,fit,gender,height,leg_style,length,material,neckline,occasion,pattern,print,rise,shape,sheer,sizing,strap,style,toe_style,trend,wash,width
1935,01E2M17SW75584105H49THTEMS,"henley,top",,buttoned front,"white,navy",no,,,semifitted,woman,,,"long below hip,long sleeve",pure cotton,henley,weekend,,,,,,regular,,"casual,androgynous",,,,
1936,01E2M1831VGBGPX93AWQ2EBHZC,"dress,one piece",wrap,,"red,black",yes,,,relaxed,woman,,,"long sleeve,knee length",viscose,collared,"work,day tonight",geometric,,,,,regular,,,,,,
1937,01E2M1887RKN9855NJKGRGV1SG,"accessory,handbag",shoulder bag,magnetic,"white,green,black",,,,,woman,,,,leather,,"night out,day tonight,weekend",,,,,,,leather,"modern,edgy,glam",,,,
1938,01E2M18JNQE5GJ5RKCKMQ3MB4J,"blouse,top,button down",,halfway buttoned,white,yes,,,relaxed,woman,,,long sleeve,"rayon,silk blend","tie neck,vneck","day tonight,work,weekend",,,,,semisheer,regular,,"romantic,boho",,,,
1939,01E2M18PNR04JX18B1F2Y9R82E,"bottom,pants, legging","active,legging",,"yellow,black",no,,,fitted tailored,woman,,,cropped,"spandex,synthetic",,"weekend,workout",,,high over 9,,,regular,,athleisure,,,,
1940,01E2M18VH88PYCZ2ARNFH7YTDP,"bottom,skirt",Aline,,gold,no,,,semifitted,woman,,,midi mid calf,polyester,,night out,,,,,,regular,,"romantic,glam,business casual",,,,
1941,01E2M190GJBXHYXK13N143JR7J,"accessory,handbag",satchel,zip up,"white,black,green",,,,,woman,,,,leather,,"day tonight,weekend,cold weather,night out,work",animal,,,,,,leather,"edgy,glam,modern",,,,
1942,01E2M195HESHM7AVVSJWSD2HMZ,"blazers, coats, jacket,jacket",teddy,zipper,light brown,yes,,,straight regular,woman,,,"long sleeve,short at waistline",polyester,,"cold weather,weekend",,,,,,regular,,"modern,edgy",,,,
1943,01E2M19RTGK5G2JEDZZFDA81WN,"cardigan,sweater",,button front,"gray,green",yes,,,straight regular,woman,,,"long sleeve,mid length at hip","wool blend,polyester",vneck,"weekend,work,day tonight,cold weather",,,,,,regular,,"casual,business casual",,,,
1944,01E2M1APAFFJ0YZ125M8D5H53T,"tee,top",,,"black,white,navy",no,,,semifitted,woman,,,"cap sleeve,long below hip",pure cotton,crew neck,weekend,,,,,,regular,,"casual,edgy",,,,
1945,01E2M1AV2XYAJ9A6E904KX7VER,"pants, legging,bottom","joggers, sweatpants",tie,black,no,,,relaxed,woman,,wide leg,regular,"wool blend,cashmere blend",,weekend,,,high over 9,,,regular,,casual,,,,
1946,01E2M1B0CPS7M944M2TC92QYGN,"accessory,handbag",tote bag,,"green,red,pink,blue,gray,light brown,white,yellow,dark brown,navy,black",,,,,woman,,,,leather,,weekend,,,,,,,leather,"casual,classic",,,,
1947,01E2M1B4P6FWTSBEBHQ40TBH9N,"top,blouse",,buttoned front,"black,white,pink",yes,,,relaxed,woman,,,"long below hip,long sleeve",pure silk,collared,"day tonight,work",,,,,,regular,,"business casual,modern",,,,
1948,01E2M1B9W1RQK446VGPK9TXGNJ,"one piece,dress",casual dress,,"light brown,white",no,,,relaxed,woman,,,"sleeveless,maxi past calf and below",polyester,vneck,"weekend,day tonight",plaid,,,,,regular,adjustable,"casual,romantic",,,,
1949,01E2M1BX3SA7KJKMPSDG9P8YY5,"button down,blouse,top",,buttoned front,white,no,,,oversized,woman,,,"long sleeve,long below hip","viscose,cotton blend",collared,"work,day tonight",,,,,,regular,,"business casual,modern",,,,
1950,01E2M1C6V6G2VD1EX5FQTQZE4V,"button down,top",,halfway buttoned,"multi,light brown",yes,,,semifitted,woman,,,"mid length at hip,short sleeve","cotton blend,polyester",collared,work,stripe vertical,,,,,regular,,"casual,business casual",,,,
1951,01E2M1CNM25RTZSZKM5E513BZ0,"sweater,pullover",,,red,yes,,,fitted tailored,woman,,,"mid length at hip,short sleeve",pure cashmere,crew neck,"night out,work,day tonight",,,,,,,,"business casual,casual,romantic",,,,
1952,01E2M1DE142MNQGZVS1BDSDSK6,"button down,top",,buttoned front,"dark brown,black",yes,,,relaxed,woman,,,"long sleeve,mid length at hip",pure silk,collared,"day tonight,weekend",animal,,,,,regular,,"casual,modern,edgy",,,,
1953,01E2M1DR5SZWS0J0PFTKG4KA3V,"top,button down",,buttoned front,blue,no,,,semifitted,woman,,,"mid length at hip,long sleeve",pure cotton,collared,"day tonight,weekend,work",,,,,,"plus,regular",,"androgynous,casual,business casual",,,,
1954,01E2M1DWH5F700BZDDSVB7P4B9,"oversized,hooded,pullover,sweatshirt, hoodie",,,"blue,white",yes,,,relaxed,woman,,,"long sleeve,long below hip","wool blend,cashmere blend",,"weekend,cold weather",,,,,,regular,,casual,,,,
1955,01E2M1E6DZ00R7WVHV7Y4H40XY,"bottom,pants, legging",trouser,tie,"white,blue",,,,relaxed,woman,,wide leg,regular,"denim,cotton blend",,"day tonight,weekend",geometric,,high over 9,,,regular,,"modern,boho,casual",,,dark blue,
1956,01E2M1EG4MSHZKH4CXX1HN00Y7,"tank,tee,top",,,white,no,,,relaxed,woman,,,"long below hip,sleeveless",pure cotton,crew neck,weekend,,,,,,regular,,"casual,edgy,romantic",,,,
1957,01E2M1F3TW0EE5JNYAJJ0V0K96,"accessory,handbag",tote bag,"lock,magnetic","light brown,black",,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"casual,classic",,,,
1958,01E2M1FJ9285KBF1873MA1461Z,"sweatshirt, hoodie,pullover",,,pink,no,,,relaxed,woman,,,"long below hip,short sleeve",pure cotton,boat neck,weekend,,,,,,regular,,"casual,romantic",,,,
1959,01E2M1FQ5TDNC36BJRQR3ZFVEG,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,fitted tailored,woman,,skinny,ankle,"elastane,denim",,"night out,work,weekend,day tonight",,,high over 9,,,regular,,"casual,classic,business casual",,clean,medium blue,
1960,01E2M1G5T96HFM8XTP3NEJNSJ2,"pants, legging,bottom",denim jean,zip fly with button,blue,no,,,fitted tailored,woman,,skinny,cropped,"elastane,denim",,"day tonight,weekend",,,mid 89,,,regular,,"casual,romantic",,raw hem,medium blue,
1961,01E2M1GFNJVDXG8E9D1101MPQ0,"top,button down",,buttoned front,"dark brown,black",yes,,,relaxed,woman,,,"long sleeve,mid length at hip","viscose,silk blend",collared,"weekend,day tonight",animal,,,,semisheer,regular,,"casual,edgy,modern",,,,
1962,01E2M1GSMNZY5ATH22QHM5XAPN,"top,blouse",,,black,no,,,relaxed,woman,,,"long sleeve,mid length at hip",polyester,collared,"work,day tonight",,,,,,regular,,"modern,classic,business casual",,,,
1963,01E2M1H6BP65NRWVYGDFFMMYVA,"coat,blazers, coats, jacket","active track,military utility",zipper,black,no,,,relaxed,woman,,,"long sleeve,mid length at hip",synthetic,,"workout,weekend",,,,,,regular,,"casual,athleisure",,,,
1964,01E2M1H8ANW6E5WEGR98F0RJTN,"tank,top,bodysuit,blouse",,,black,yes,,,relaxed,woman,,,"long below hip,sleeveless",pure silk,scoop neck,"night out,day tonight",,,,,,regular,,"romantic,edgy",,,,
1965,01E2M1HPTVWNWMRT06WSYX7FAC,"top,tee",,,"white,gray",no,,,relaxed,woman,,,"mid length at hip,short sleeve",pure cotton,crew neck,"weekend,vacation",floral,,,,,regular,,casual,,,,
1966,01E2M1HVHP1PHVPXVDS26KWAVE,"blouse,top",,buttoned back,black,yes,,,relaxed,woman,,,"mid length at hip,sleeveless",viscose,halter,"work,night out,day tonight",paisley,,,,,regular,,"business casual,classic,casual",,,,
1967,01E2M1J0NCC6AJTNNM6HDB8CFV,"bottom,pants, legging",denim jean,zip fly with button,white,no,,,semifitted,woman,,boot cut,cropped,"elastane,denim",,"day tonight,night out,weekend",,,high over 9,,,regular,,"romantic,casual",,raw hem,white,
1968,01E2M1JKXDKFMF31NBGD2TPHWC,"dress,one piece",shirt dress,,"gray,black",yes,,,straight regular,woman,,,"sleeve,midi mid calf",viscose,boat neck,"day tonight,night out",animal,,,,,regular,,"classic,business casual",,,,
1969,01E2M1JVN07VJ199ZYM2ZA4443,"blouse,top",,,black,yes,,,straight regular,woman,,,"long sleeve,long below hip",pure silk,"collared,vneck","night out,day tonight,work",,,,,,regular,,"business casual,classic",,,,
1970,01E2M1JY30WJ12Q73QJQDWZZH1,"tunic,sweater",,wrap,"white,green",yes,,,relaxed,woman,,,"long below hip,long sleeve","cashmere blend,wool blend",high neck,"weekend,cold weather,day tonight",,,,,,regular,,"retro,casual,romantic",,,,
1971,01E2M1KHKWE3B378PBJ0DED0J6,"sandal,shoe",flip flop,none,"gold,light brown,black,white",,,open toe,,woman,flat,,,leather,,"weekend,day tonight",logo,,,block,,,,"casual,classic",round toe,,,medium
1972,01E2M1KP6EWKK6X4D4MNH5JR7R,"dress,one piece",maxi,,black,yes,,,semifitted,woman,,,"long sleeve,maxi past calf and below",pure wool,crew neck,"night out,cold weather",,,,,,regular,,edgy,,,,
1973,01E2M1M73WKFT715F5FRCT7J83,"sweater,cardigan",,open front,white,no,,,relaxed,woman,,,"long sleeve,long below hip","cotton blend,cashmere blend",,"weekend,cold weather,day tonight,work",,,,,,regular,,"classic,casual,business casual",,,,
1974,01E2M1MEKJHXXBKHJ94KXAYZE9,"handbag,accessory","designer,shoulder bag","magnetic,snap","yellow,multi",,,,,woman,,,,leather,,weekend,stripe vertical,,,,,,leather,"modern,casual,classic",,,,
1975,01E2M1MYJ1FYVHG2AMXHDMNQSP,"pants, legging,bottom","legging,active",,black,no,,,fitted tailored,woman,,,cropped,"synthetic,spandex",,"workout,weekend",,,high over 9,,,regular,,athleisure,,,,
1976,01E2M1N2VMC010804WS6QY6AFP,"blazers, coats, jacket,jacket","anorak, raincoat, windbreaker",,"black,blue",,,,oversized,woman,,,"long sleeve,knee length",synthetic,,"day tonight,cold weather",animal,,,,,regular,,"modern,casual,edgy",,,,
1977,01E2M1N7BJH2Y5A680CFFC3S9F,"blazer,blazers, coats, jacket",double breasted,buttoned front,purple,yes,,,fitted tailored,woman,,,"long sleeve,mid length at hip","elastane,wool blend",,work,,,,,,regular,,"classic,business casual",,,,
1978,01E2M1NC5JCPD8RNV9G1HX3H46,"blouse,top,button down",,buttoned front,"green,silver",yes,,,straight regular,woman,,,"long sleeve,mid length at hip",pure silk,collared,"day tonight,night out,work",,,,,,regular,,"business casual,modern",,,,
1979,01E2M1NGXW99EVXHYQTEV4H12M,"pullover,sweater",,,"pink,teal,black,white",no,,,semifitted,woman,,,"long sleeve,mid length at hip",pure cotton,mock neck,"day tonight,weekend,work,night out",,,,,,regular,,"classic,business casual,casual",,,,
1980,01E2M1NNZJP0J10YSMCR63C5XZ,"active,top",,,"black,purple,navy,gray",no,,,relaxed,woman,,,"long sleeve,mid length at hip","rayon,spandex,synthetic",crew neck,"workout,weekend",,,,,,regular,,"casual,athleisure",,,,
1981,01E2M1NZFEKH285WN1GV0JEHE9,"one piece,dress",shirt dress,buttoned front,black,no,,,relaxed,woman,,,"long sleeve,knee length",viscose,"mandarin collar,high neck","night out,work,day tonight",,,,,,regular,,business casual,,,,
1982,01E2M1P5391FG4Q5HW6BZMAD56,"pants, legging,bottom","joggers, sweatpants,active",,black,no,,,relaxed,woman,,,ankle,"synthetic,cotton blend",,"weekend,workout",,,mid 89,,,regular,,"casual,athleisure",,,,
1983,01E2M1P97KH1QK8F79PP4ZPHM3,"one piece,dress",sheath,,"black,white",no,,,fitted tailored,woman,,,"sleeveless,knee length","polyester,cotton blend",crew neck,work,plaid,,,,,regular,,"classic,business casual,retro",,,,
1984,01E2M1PEAMYZ2FG9AZTYFJ68P9,"pullover,sweater",,,"black,navy,gray",yes,,,straight regular,woman,,,"long below hip,long sleeve",pure cashmere,funnel,"night out,cold weather,work,weekend,day tonight",,,,,,regular,,"business casual,classic,casual",,,,
1985,01E2M1Q2MBFX8B39F00ZJ0MEWG,"sweater,cardigan",,button front,"multi,black",yes,,,oversized,woman,,,"long sleeve,long below hip",pure wool,vneck,"weekend,cold weather",abstract,,,,,regular,,"edgy,casual",,,,
1986,01E2M1Q6PFVH0PTDZE9EGQPD2N,"pants, legging,bottom",denim jean,zip fly with button,blue,no,,,straight regular,woman,,boyfriend,cropped,"elastane,denim",,"weekend,night out,day tonight",,,mid 89,,,regular,,"romantic,casual,edgy",,distressed,dark blue,
1987,01E2M1QBH07BRQR7RANTJZQQDJ,"accessory,handbag","backpack,shoulder bag",zip up,"black,green",,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"modern,casual",,,,
1988,01E2M1QNW8RT03Q5QKJZQT2AY4,"button down,top",,buttoned front,white,no,,,straight regular,woman,,,"long below hip,long sleeve","rayon,silk blend",collared,"work,day tonight",dot,,,,,regular,,"business casual,modern",,,,
1989,01E2M1QT32EAXZHXBQRS3TTC7R,"mock neck,top,tee",,,white,no,,,fitted tailored,woman,,,"mid length at hip,sleeveless","spandex,modal",mock neck,"day tonight,weekend",,,,,,regular,,"casual,romantic,edgy",,,,
1990,01E2M1QZ3ZAFSBMJQTW2ZGK5PZ,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,semifitted,woman,,boot cut,cropped,"elastane,denim",,"night out,day tonight,weekend",,,high over 9,,,regular,,"casual,edgy",,raw hem,dark blue,
1991,01E2M1R8ZSGKJZKGETM58ZFVNP,"sweater,pullover",,,"blue,gray",no,,,straight regular,woman,,,"long below hip,long sleeve","linen blend,cashmere blend",vneck,"work,cold weather,day tonight,weekend",,,,,,regular,,"business casual,casual",,,,
1992,01E2M1RJS58N1ZSHE9FKVNA6TQ,"skirt,bottom",asymmetrical,none,green,no,,,relaxed,woman,,,knee length,"polyester,viscose",,"day tonight,night out,work",,,,,,regular,,"romantic,boho,modern",,,,
1993,01E2M1RQMPZ2PHZ9R73KV8WNYZ,"blazers, coats, jacket,jacket","anorak, raincoat, windbreaker",buttoned front,"black,dark brown",no,,,straight regular,woman,,,"long sleeve,mid length at hip",polyester,,"day tonight,night out,work",animal,,,,,regular,,"casual,edgy,business casual,glam",,,,
1994,01E2M22BHJXG51X7R0ZKDB6CCF,"top,blouse",,"back zipper,zipper",black,yes,,,semifitted,woman,,,"short at waistline,long sleeve","nylon,viscose","keyhole,high neck","night out,day tonight",,,,,semisheer,regular,,"edgy,modern,romantic",,,,
1995,01E2M22H0WVFCF8ARZ3P61MHFQ,"pants, legging,bottom",denim jean,zip fly with button,blue,no,,,semifitted,woman,,slim,regular,"elastane,denim",,"day tonight,night out,weekend",,,mid 89,,,regular,,casual,,clean,medium blue,
1996,01E2M22T1YSTC4KMDN8NVQBNJQ,"accessory,handbag",cross body bag,magnetic,"green,dark brown",,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"retro,casual",,,,
1997,01E2M238ZHXC923EF6GZ724GYW,"sweater,pullover",,,beige,yes,,,semifitted,woman,,,"sleeveless,short at waistline",cotton blend,crew neck,work,,,,,,regular,,"casual,business casual",,,,
1998,01E2M23JG8H9A3WPBJHAQNSSG3,"tee,top",,,"white,black",no,,,semifitted,woman,,,short sleeve,pure cotton,crew neck,weekend,stripe horizontal,,,,,regular,,"classic,casual",,,,
1999,01E2M23QS1EPGCBWQPYX04WJKJ,"shoe,boot","western cowboy,Chelsea",none,black,,,closed toe,,woman,"medium,mid calf",,,leather,,"weekend,night out,day tonight",,,,block,,,,"casual,modern,edgy",pointed toe,,,medium
2000,01E2M23WDMNR9KSP77N2EBNR37,"pump heel,shoe",,none,black,,,closed toe,,woman,medium,,,leather,,"day tonight,work",,,,stiletto,,,,"classic,business casual",pointed toe,,,medium
2001,01E2M241545BMTGDTFZ6S4G3WH,"sweater,pullover",,,white,no,,,semifitted,woman,,,"long sleeve,long below hip","cotton blend,cashmere blend",crew neck,"work,day tonight,weekend",,,,,,regular,,"boho,modern,casual,glam",,,,
2002,01E2M253EZ17SC304VSV26RFTX,"short,bottom","Bermuda,denim,distressed","button front,front zip",blue,no,,,semifitted,woman,,,mid 510,denim,,weekend,,,high over 9,,,regular,,"casual,romantic",,raw hem,light blue,
2003,01E2M25DM0G8QT6M4D5BA7A4JX,"bottom,pants, legging","active,cargo,legging",,black,no,,,fitted tailored,woman,,,ankle,"synthetic,spandex",,"weekend,workout",,,high over 9,,,regular,,athleisure,,,,
2004,01E2M25PWD92YR0R19AZK9RMKH,"cardigan,sweater",,open front,white,yes,,,straight regular,woman,,,"short at waistline,long sleeve","cotton blend,polyester",,"day tonight,cold weather,weekend,work",,,,,,regular,,"casual,business casual,romantic",,,,
2005,01E2M267PT5TQP7BY5DA95S66W,"bottom,skirt","body con,pull on",,black,yes,,,semifitted,woman,,,knee length,wool blend,,"cold weather,work,day tonight",,,,,,regular,,"romantic,classic,business casual",,,,
2006,01E2M26MBQ5ZETXE6AQ6WDE7S9,"jacket,blazers, coats, jacket",single breasted,buttoned front,"green,red",yes,,,semifitted,woman,,,"mid length at hip,long sleeve","elastane,wool blend",,work,,,,,,regular,,classic,,,,
2007,01E2M26S4G1JVWZVPYBRY38FZQ,"bottom,skirt","wrap,asymmetrical","belted,button front","black,light brown",no,,,straight regular,woman,,,midi mid calf,pure cotton,,"day tonight,weekend",animal,,,,,regular,,"modern,edgy,casual",,,,
2008,01E2M26Y1DQ4QS8JVWP6ASZJ17,"shoe,booty",dress,zipper,black,,stud,closed toe,,woman,high,,,leather,,"night out,weekend",,,,stiletto,,,,"modern,glam,edgy",pointed toe,,,medium
2009,01E2M277VDNHFHF7ZDH4HV4EKS,"accessory,belt",,,"dark brown,yellow",,buckle,,,woman,,,,,,"day tonight,night out,cold weather,weekend",animal,,,,,,,"edgy,classic,business casual,romantic",,,,
2010,01E2M27HJ7KQFTMD7REN4A3N99,"bottom,short",Bermuda,front zip with button,gray,yes,,,relaxed,woman,,,mid 510,"viscose,polyester",,"weekend,day tonight",,,mid 89,,,regular,,"modern,androgynous,casual",,,,
2011,01E2M27V8GCCM97DAH4Z2CD662,"one piece,dress",,,"white,navy",,,,relaxed,woman,,,"knee length,sleeveless",pure cotton,straight,vacation,,,,,,regular,adjustable,"classic,casual",,,,
2012,01E2M28A6F249AG1WSZXET8XBT,"pants, legging,bottom",active,,"red,black",no,,,fitted tailored,woman,,,ankle,"spandex,synthetic",,"workout,weekend",,,high over 9,,,regular,,athleisure,,,,
2013,01E2M28EXXC49KCDTBG5Q9C3FR,"one piece,dress",shirt dress,buttoned front,"black,dark brown",no,,,semifitted,woman,,,"long sleeve,mini mid thigh and above",viscose,collared,"day tonight,night out",animal,,,,,regular,,"edgy,romantic",,,,
2014,01E2M29HB12VKD8WWJ5XP3S862,"accessory,handbag",tote bag,"snap,magnetic","black,pink,green,gray",,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"classic,modern,casual",,,,
2015,01E2M29V3MQSH4GTAG7EKC0C6N,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,fitted tailored,woman,,skinny,cropped,"elastane,denim",,"weekend,night out,day tonight",,,high over 9,,,regular,,"classic,casual",,raw hem,dark blue,
2016,01E2M29ZRPX7N1CBYEW2322Z3P,"top,tee",,,"navy,gray,white",no,,,semifitted,woman,,,"mid length at hip,short sleeve",pure cotton,crew neck,"weekend,day tonight,vacation",,,,,,regular,,"casual,classic",,,,
2017,01E2M2A9MXTB9193C3VPAQBVAA,"blouse,top,tee",,,"white,black",no,,,semifitted,woman,,,"mid length at hip,sleeveless","cotton blend,spandex",boat neck,"work,day tonight",,,,,,regular,,"classic,business casual",,,,
2018,01E2M2AEACAXH2DCW50PV5VBNX,"top,tee",,,white,no,,,semifitted,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"day tonight,weekend",,,,,,regular,,"classic,casual",,,,
2019,01E2M2AKA0SZCFSQKXK338JJX8,"top,camisole",,,black,yes,,,straight regular,woman,,,"short at waistline,sleeveless",velvet,vneck,"night out,day tonight",,,,,,regular,,"casual,romantic,glam",,,,
2020,01E2M2AR610W81VYK7QH4WSEDD,"bottom,pants, legging",trouser,none,gray,no,,,semifitted,woman,,slim,cropped,"polyester,viscose",,"work,cold weather,day tonight",,,high over 9,,,regular,,"business casual,classic",,,,
2021,01E2M2AWZYF71XKY1AZDFS9TF6,"pullover,sweatshirt, hoodie",,,black,no,,,oversized,woman,,,"mid length at hip,long sleeve",cotton blend,crew neck,"weekend,day tonight",,,,,,regular,,"classic,androgynous,athleisure,modern,casual",,,,
2022,01E2M2C4FKCD3HFYKFR31SQHX5,"pants, legging,bottom",trouser,,black,no,,,semifitted,woman,,,cropped,"cotton blend,viscose",,work,,,high over 9,,,regular,,"business casual,classic",,,,
2023,01E2M2CDV1FK7VKCMVPG1EKSBB,"sweater,pullover",,,"gray,white",yes,,,straight regular,woman,,,"long sleeve,mid length at hip",pure cashmere,boat neck,"day tonight,cold weather,night out,weekend,work",stripe horizontal,,,,,regular,,"business casual,classic",,,,
2024,01E2M2CJVWQT15Y0VFZPQZJRDN,"jacket,blazers, coats, jacket",single breasted,buttoned front,white,yes,,,relaxed,woman,,,"maxi at and below calf,long sleeve","cotton blend,linen blend",,"work,day tonight",,,,,,regular,,"classic,business casual",,,,
2025,01E2M2CWJAEVMVAE4138FWH17F,"tank,top",,,"black,dark brown",no,,,semifitted,woman,,,"short at waistline,sleeveless","cashmere blend,cotton blend",square neck,"work,weekend,day tonight",,,,,,regular,,"business casual,casual",,,,
2026,01E2M2D6GPDG38MXVM23FSYDEY,"skirt,bottom",Aline,"belted,none","black,red",no,,,relaxed,woman,,,"midi mid calf,knee length","nylon,viscose",,"day tonight,work",,,,,,regular,,"modern,romantic,business casual",,,,
2027,01E2M2DG1Z2ES104ZH2Y2D8QYY,"sweater,pullover",,,"white,black",yes,,,semifitted,woman,,,"long sleeve,short at waistline",pure cashmere,crew neck,"work,day tonight,night out,weekend",stripe horizontal,,,,,regular,,"casual,business casual,modern",,,,
2028,01E2M2DN1VCZ0H0C990MW5KX6Y,"shoe,sneaker athletic",low top,lace,"light brown,black,white",,,,,woman,,,,leather,,"work,weekend,day tonight",,,,,,,,casual,closed toe,,,medium
2029,01E2M2DSWHXE79884Y7AYDHM7J,"skirt,bottom",pleated,,"yellow,red,green,white",yes,,,relaxed,woman,,,knee length,"cotton blend,silk blend",,weekend,floral,,,,,regular,,"casual,romantic,boho",,,,
2030,01E2M2DYRCGMVE3C51KRG2SXJM,"cardigan,sweater",,buttoned front,white,yes,,,semifitted,woman,,,"mid length at hip,long sleeve","alpaca,wool blend",vneck,"weekend,work",,,,,,regular,,"androgynous,casual,business casual",,,,
2031,01E2M2E3R38X7D3JCMESQ6ESCD,"jacket,blazers, coats, jacket",denim,buttoned front,blue,no,,,semifitted,woman,,,"short at waistline,long sleeve",denim,,"day tonight,weekend",,,,,,regular,,"casual,classic,edgy",,clean,acid,
2032,01E2M2EDGK51FER7X0K3MNG12B,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,semifitted,woman,,flare,regular,"denim,elastane",,"day tonight,night out,weekend,work",,,high over 9,,,regular,,"business casual,casual",,clean,dark blue,
2033,01E2M2EP1FGE86Y68K8RJVBZWG,"blazers, coats, jacket,coat","active track,pullover",,"black,white",no,,,relaxed,woman,,,"mid length at hip,long sleeve","synthetic,fleece",,"workout,weekend",,,,,,regular,,"athleisure,casual",,,,
2034,01E2M2F1146M76MXSJ5HXMN7AM,"accessory,handbag",tote bag,open,"black,white,green",,,,,woman,,,,leather,,"cold weather,night out,weekend,work,day tonight",,,,,,,leather,"business casual,classic,casual",,,,
2035,01E2M2FHTSS30WAB4E4WJ829Y6,"handbag,accessory","designer,cross body bag","flap,lock","green,orange",,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"casual,retro,classic",,,,
2036,01E2M2FT0G52TS7W70TG8YP5T2,"jacket,blazers, coats, jacket",single breasted,buttoned front,black,yes,,,fitted tailored,,,,"long sleeve,mid length at hip","polyester,acetate",,work,,,,,,regular,,classic,,,,
2037,01E2M2G3A3C1WSE1WJRTBFRJ9E,"shoe,flat",,none,black,,crystal,closed toe,,woman,,,,suede,,"day tonight,work",,,,,,,,"business casual,modern",pointed toe,,,medium
2038,01E2M2G87MXY9ZXJ1M6HWPZVK9,"sweatshirt, hoodie,pullover",,,pink,no,,,relaxed,woman,,,"long sleeve,mid length at hip","cotton blend,rayon,synthetic",mock neck,"weekend,workout",,,,,,regular,,"athleisure,casual",,,,
2039,01E2M2GHS42GY3X198SQCF78EM,"sweater,pullover",,,"gray,white,black",yes,,,relaxed,woman,,,"long sleeve,long below hip","cashmere blend,wool blend",boat neck,"day tonight,weekend,cold weather",,,,,,regular,,casual,,,,
2040,01E2M2GPV7WC4HZ1YYSN83EAN6,"blouse,top",,buttoned front,black,yes,,,relaxed,woman,,,"mid length at hip,sleeve",pure silk,split neck,"work,day tonight,weekend",,,,,,regular,,"casual,classic",,,,
2041,01E2M2GVRVW6ZKRKNY70K2QPJ7,"sweater,pullover",,,"white,yellow",no,,,straight regular,woman,,,"long sleeve,mid length at hip",pure cotton,crew neck,"day tonight,work,weekend,cold weather",,,,,,regular,,"classic,casual,business casual",,,,
2042,01E2M2H0EEV27D4N1198GCFMPS,"handbag,accessory",cross body bag,zip up,"red,dark brown,pink,black",,,,,woman,,,,"leather,shearling",,"day tonight,weekend",,,,,,,leather,"casual,modern,classic",,,,
2043,01E2M2H5G9ZA0Y41TJNET7Q3E4,"sweatshirt, hoodie,pullover",,,"black,red",no,,,relaxed,woman,,,"mid length at hip,long sleeve",cotton blend,crew neck,"weekend,night out,cold weather",animal,,,,,regular,,"edgy,modern,casual",,,,
2044,01E2M2HAQCVSMKVKKK5ABN40JH,"one piece,dress","shirt dress,asymmetrical",buttoned front,"white,black",no,,,semifitted,woman,,,"long sleeve,short above the knee",polyester,vneck,night out,animal,,,,,regular,,edgy,,,,
2045,01E2M2HF3RFW9NSQ66WSXDWPMF,"pants, legging,bottom",cargo,,"navy,green",no,,,straight regular,woman,,straight,,"cotton blend,spandex",,"weekend,work",,,high over 9,,,regular,,"casual,business casual,androgynous",,,,
2046,01E2M2HKVEACFQH1JVBRB7NACJ,"dress,one piece",shirt dress,"belt,buttoned front",navy,yes,,,relaxed,woman,,,"maxi past calf and below,long sleeve",pure silk,collared,"day tonight,weekend",,,,,,regular,,"classic,modern",,,,
2047,01E2M2HSAGK68E0DZ2NBXNM1JV,"bottom,pants, legging","joggers, sweatpants",,black,yes,,,relaxed,woman,,straight,mid calf,pure silk,,weekend,,,mid 89,,,regular,,"casual,athleisure",,,,
2048,01E2M2HXTHPYP5X61P4V1P4RA0,"pants, legging,bottom","joggers, sweatpants",,white,no,,,semifitted,woman,,straight,cropped,"rayon,cotton blend,synthetic",,"weekend,workout",,,high over 9,,,regular,,athleisure,,,,
2049,01E2M2JCEDVVZ1ERSWT7E90ADX,"pullover,sweater",,,gray,no,,,relaxed,woman,,,"mid length at hip,long sleeve",modal,boat neck,weekend,,,,,,regular,,casual,,,,
2050,01E2M2JV0Y7238STGGQ462QPHV,"sweater,pullover",,,white,no,,,semifitted,woman,,,"sleeve,mid length at hip",viscose,boat neck,"work,weekend,day tonight",,,,,semisheer,regular,,"casual,business casual,classic",,,,
2051,01E2M2K05QZZMNS3MEKCEY25MM,"top,button down,blouse",,buttoned front,"black,navy,white",yes,,,relaxed,woman,,,"long below hip,long sleeve",pure silk,collared,"work,night out,day tonight",,,,,,regular,,"business casual,modern",,,,
2052,01E2M2KKW25KNQTV8ZQW0EGSC6,"shoe,booty",western cowboy,zipper,"light brown,multi,black",,,closed toe,,woman,medium,,,leather,,"work,night out,day tonight,cold weather",animal,,,block,,,,"casual,business casual",round toe,,,medium
